date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:50:21	1610/1610	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d53a-64a%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=2.4.7	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min3575.js	(from http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/)
01:50:23	99203/99203	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:22%20GMT	http://champion.stylemixthemes.com/event/carlton-crocodiles-vs-essendon-eagles/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/event/carlton-crocodiles-vs-essendon-eagles/index.html	(from http://champion.stylemixthemes.com/calendar/fixtures/)
01:50:23	98007/98007	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:22%20GMT	http://champion.stylemixthemes.com/event/pink-flamingos-vs-seahorses/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/event/pink-flamingos-vs-seahorses/index.html	(from http://champion.stylemixthemes.com/calendar/fixtures/)
01:50:24	102624/102624	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:23%20GMT	http://champion.stylemixthemes.com/event/stream-sharks-vs-essendon-eagles/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/event/stream-sharks-vs-essendon-eagles/index.html	(from http://champion.stylemixthemes.com/calendar/fixtures/)
01:50:24	99504/99504	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:24%20GMT	http://champion.stylemixthemes.com/event/wild-kangaroos-vs-pink-flamingos/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/event/wild-kangaroos-vs-pink-flamingos/index.html	(from http://champion.stylemixthemes.com/calendar/fixtures/)
01:50:26	10848/10848	---MCZ	200	added ('OK')	text/css	etag:W/%225604d53a-2a60%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/woocommerce/assets/css/select2.css?ver=4.4.3	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/woocommerce/assets/css/select2cb20.css	(from http://champion.stylemixthemes.com/my-account/)
01:50:26	102475/102475	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:25%20GMT	http://champion.stylemixthemes.com/event/southbank-sharks-vs-carlton-crocodiles/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/event/southbank-sharks-vs-carlton-crocodiles/index.html	(from http://champion.stylemixthemes.com/calendar/fixtures/)
01:50:26	2238/2238	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20May%202016%2000:50:26%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fmy-account%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed5b61.json	(from http://champion.stylemixthemes.com/my-account/)
01:50:27	118530/118530	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:26%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=87	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index357c.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:28	118548/118548	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:28%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=53	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index3bae.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:28	2586/2586	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20May%202016%2000:50:28%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fmy-account%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed3ee6	(from http://champion.stylemixthemes.com/my-account/)
01:50:29	118532/118532	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:28%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=83	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index07fb.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:30	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462581928	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress58a0.js	(from http://champion.stylemixthemes.com/my-account/)
01:50:30	118536/118536	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:29%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=99	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/indexc732.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:31	118533/118533	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:30%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=90	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/indexe99c.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:31	118531/118531	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:31%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=79	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index4e76.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:32	2489/2489	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20May%202016%2000:50:32%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fthe-world-championship-results-2%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embeddd72.json	(from http://champion.stylemixthemes.com/the-world-championship-results-2/)
01:50:32	118537/118537	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:32%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=67	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index77f2.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:34	110969/110969	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:34%20GMT	http://champion.stylemixthemes.com/shop/page/2/?layout=sidebar_right	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/page/2/indexe12c.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:34	2897/2897	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20May%202016%2000:50:34%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fthe-world-championship-results-2%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed20c6	(from http://champion.stylemixthemes.com/the-world-championship-results-2/)
01:50:35	118542/118542	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:34%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_right&add-to-cart=60	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index191d.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_right)
01:50:36	118518/118518	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:35%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=87	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index9465.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:37	118520/118520	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:36%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=83	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/indexf324.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:37	118536/118536	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:37%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=53	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index5673.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:38	3209/3209	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:38%20GMT	http://champion.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Fchampion.stylemixthemes.com%2Fthe-world-championship-results-2%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-login85ad.html	(from http://champion.stylemixthemes.com/the-world-championship-results-2/)
01:50:40	118521/118521	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:40%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=90	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index8ac7.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:40	118524/118524	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:40%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=99	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index2d0c.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:42	118519/118519	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:40%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=79	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index9591.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:42	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462581931	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspressf985.js	(from http://champion.stylemixthemes.com/the-world-championship-results-2/)
01:50:43	118525/118525	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:42%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=67	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/indexd6a8.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:44	118530/118530	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:43%20GMT	http://champion.stylemixthemes.com/shop/?layout=sidebar_left&add-to-cart=60	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index3bb5.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:45	2457/2457	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20May%202016%2000:50:44%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Ffc-champions-theme-2%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed179f.json	(from http://champion.stylemixthemes.com/fc-champions-theme-2/)
01:50:45	110960/110960	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:45%20GMT	http://champion.stylemixthemes.com/shop/page/2/?layout=sidebar_left	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/page/2/index6ad5.html	(from http://champion.stylemixthemes.com/shop/?layout=sidebar_left)
01:50:46	116308/116308	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:46%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=87	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index7e03.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:50:47	2865/2865	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20May%202016%2000:50:46%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Ffc-champions-theme-2%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed53d3	(from http://champion.stylemixthemes.com/fc-champions-theme-2/)
01:50:48	116310/116310	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:47%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=83	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index6886.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:50:49	116326/116326	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:48%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=53	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index8ac0.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:50:51	116314/116314	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:50%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=99	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index34f5.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:50:51	3197/3197	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:50%20GMT	http://champion.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Fchampion.stylemixthemes.com%2Ffc-champions-theme-2%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-login6b97.html	(from http://champion.stylemixthemes.com/fc-champions-theme-2/)
01:50:52	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462581933	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress6f82.js	(from http://champion.stylemixthemes.com/fc-champions-theme-2/)
01:50:53	116311/116311	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:52%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=90	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index078c.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:50:55	116309/116309	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:55%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=79	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/index4629.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:50:56	2460/2460	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20May%202016%2000:50:55%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fchampions-theme-2%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed7b7f.json	(from http://champion.stylemixthemes.com/champions-theme-2/)
01:50:58	2868/2868	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20May%202016%2000:50:57%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fchampions-theme-2%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedd941	(from http://champion.stylemixthemes.com/champions-theme-2/)
01:50:58	116315/116315	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:50:57%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=67	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/indexe425.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:51:01	116320/116320	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:00%20GMT	http://champion.stylemixthemes.com/shop/?layout=fullwidth&add-to-cart=60	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/indexc178.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:51:02	1820/1820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202016%2016:12:04%20GMT	http://2.gravatar.com/avatar/bb16facbea5b4fbc5f17715cbc73c7cb?s=60&d=mm&r=g	/home/dmk/websites/TemplateFoot02/2.gravatar.com/avatar/bb16facbea5b4fbc5f17715cbc73c7cbc50c.jpeg	(from http://champion.stylemixthemes.com/champions-theme-2/)
01:51:05	3194/3194	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:05%20GMT	http://champion.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Fchampion.stylemixthemes.com%2Fchampions-theme-2%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-login0efd.html	(from http://champion.stylemixthemes.com/champions-theme-2/)
01:51:06	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462581934	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress29f7.js	(from http://champion.stylemixthemes.com/champions-theme-2/)
01:51:09	108765/108765	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:08%20GMT	http://champion.stylemixthemes.com/shop/page/2/?layout=fullwidth	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/page/2/index128e.html	(from http://champion.stylemixthemes.com/shop/?layout=fullwidth)
01:51:11	2606/2606	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20May%202016%2000:51:11%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fthe-most-insensitively-is-with-kangaroos-now%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedf959.json	(from http://champion.stylemixthemes.com/the-most-insensitively-is-with-kangaroos-now/)
01:51:13	3010/3010	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20May%202016%2000:51:13%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fthe-most-insensitively-is-with-kangaroos-now%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedb09f	(from http://champion.stylemixthemes.com/the-most-insensitively-is-with-kangaroos-now/)
01:51:24	61721/61721	---M--	200	added ('OK')	image/jpeg	etag:%225565a538-f119%22	http://cdn.champion.stylemixthemes.com/wp-content/uploads/2014/11/5.jpg	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/uploads/2014/11/5.jpg	(from http://champion.stylemixthemes.com/the-most-insensitively-is-with-kangaroos-now/)
01:51:24	171766/171766	---M--	200	added ('OK')	image/jpeg	etag:%225565a538-29ef6%22	http://cdn.champion.stylemixthemes.com/wp-content/uploads/2014/08/3.jpg	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/uploads/2014/08/3.jpg	(from http://champion.stylemixthemes.com/champions-theme-2/)
01:51:26	3221/3221	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:26%20GMT	http://champion.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Fchampion.stylemixthemes.com%2Fthe-most-insensitively-is-with-kangaroos-now%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-login7617.html	(from http://champion.stylemixthemes.com/the-most-insensitively-is-with-kangaroos-now/)
01:51:26	1598/1598	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2022%20May%202015%2007:06:47%20GMT	http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/feed/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/pink-mens-t-shirt/feed/index.html	(from http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/)
01:51:27	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462581936	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress0f9d.js	(from http://champion.stylemixthemes.com/the-most-insensitively-is-with-kangaroos-now/)
01:51:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20May%202016%2000:51:27%20GMT	http://champion.stylemixthemes.com/?p=76	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/index04cd.html	(from http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/)
01:51:30	2562/2562	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20May%202016%2000:51:30%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Flist-of-best-football-tricks-of-2014%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embed4d77.json	(from http://champion.stylemixthemes.com/list-of-best-football-tricks-of-2014/)
01:51:30	104572/104572	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:30%20GMT	http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/?add-to-cart=53	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/pink-mens-t-shirt/indexacaf.html	(from http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/)
01:51:32	2966/2966	---M-Z	200	added ('OK')	text/xml	date:Sat,%2007%20May%202016%2000:51:32%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Flist-of-best-football-tricks-of-2014%2F&format=xml	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedd829	(from http://champion.stylemixthemes.com/list-of-best-football-tricks-of-2014/)
01:51:33	420912/420912	---M--	200	added ('OK')	image/jpeg	etag:%225565a538-66c30%22	http://cdn.champion.stylemixthemes.com/wp-content/uploads/2014/11/11.jpg	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/uploads/2014/11/11.jpg	(from http://champion.stylemixthemes.com/the-world-championship-results-2/)
01:51:33	104566/104566	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:32%20GMT	http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/?add-to-cart=60	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/pink-mens-t-shirt/index7054.html	(from http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/)
01:51:35	104561/104561	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:34%20GMT	http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/?add-to-cart=67	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/pink-mens-t-shirt/index1950.html	(from http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/)
01:51:35	104558/104558	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:34%20GMT	http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/?add-to-cart=56	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/shop/pink-mens-t-shirt/index6fc7.html	(from http://champion.stylemixthemes.com/shop/pink-mens-t-shirt/)
01:51:37	3213/3213	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:37%20GMT	http://champion.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Fchampion.stylemixthemes.com%2Flist-of-best-football-tricks-of-2014%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-login4831.html	(from http://champion.stylemixthemes.com/list-of-best-football-tricks-of-2014/)
01:51:37	1019/1019	---M-Z	200	added ('OK')	application/rss+xml	date:Fri,%2022%20May%202015%2007:06:47%20GMT	http://champion.stylemixthemes.com/my-account/feed/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/my-account/feed/index.html	(from http://champion.stylemixthemes.com/my-account/)
01:51:38	2781/2781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225604d8ad-add%22	http://cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress.js?ver=1462581937	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/plugins/sportspress/assets/js/sportspress3120.js	(from http://champion.stylemixthemes.com/list-of-best-football-tricks-of-2014/)
01:51:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20May%202016%2000:51:39%20GMT	http://champion.stylemixthemes.com/?p=1863	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/indexdccb.html	(from http://champion.stylemixthemes.com/my-account/)
01:51:40	405912/405912	---M--	200	added ('OK')	image/jpeg	etag:%225565a538-63198%22	http://cdn.champion.stylemixthemes.com/wp-content/uploads/2014/11/21.jpg	/home/dmk/websites/TemplateFoot02/cdn.champion.stylemixthemes.com/wp-content/uploads/2014/11/21.jpg	(from http://champion.stylemixthemes.com/fc-champions-theme-2/)
01:51:41	85228/85228	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:40%20GMT	http://champion.stylemixthemes.com/fr/my-account/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/fr/my-account/index.html	(from http://champion.stylemixthemes.com/my-account/)
01:51:42	2579/2579	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20May%202016%2000:51:42%20GMT	http://champion.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fchampion.stylemixthemes.com%2Fnamed-the-worst-player-of-2014%2F	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/wp-json/oembed/1.0/embedd17f.json	(from http://champion.stylemixthemes.com/named-the-worst-player-of-2014/)
01:51:43	85219/85219	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:42%20GMT	http://champion.stylemixthemes.com/de/my-account/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/de/my-account/index.html	(from http://champion.stylemixthemes.com/my-account/)
01:51:44	84124/84124	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20May%202016%2000:51:43%20GMT	http://champion.stylemixthemes.com/my-account/lost-password/	/home/dmk/websites/TemplateFoot02/champion.stylemixthemes.com/my-account/lost-password/index.html	(from http://champion.stylemixthemes.com/my-account/)
